ID,tags,text,tokens,ner_tags
NCT02072148,"1:19:chronic_disease,30:37:treatment,39:61:treatment,72:85:chronic_disease","Autoimmune disease requiring therapy, prior organ transplant, or known HIV infection","['Autoimmune' 'disease' 'requiring' 'therapy' ',' 'prior' 'organ'
 'transplant' ',' 'or' 'known' 'HIV' 'infection']",[2. 2. 0. 1. 0. 1. 1. 1. 0. 0. 0. 2. 2.]
NCT02072148,"4:20:treatment,22:39:treatment,43:55:treatment,60:65:cancer,78:84:treatment,88:101:treatment","No previous surgery, radiation therapy or chemotherapy for SCCHN (other than biopsy or tonsillectomy) is allowed at time of study entry","['No' 'previous' 'surgery' ',' 'radiation' 'therapy' 'or' 'chemotherapy'
 'for' 'SCCHN' '(' 'other' 'than' 'biopsy' 'or' 'tonsillectomy' ')' 'is'
 'allowed' 'at' 'time' 'of' 'study' 'entry']",[0. 1. 1. 0. 1. 1. 0. 1. 0. 3. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02070549,"28:58:treatment,104:134:chronic_disease,169:191:chronic_disease,195:235:treatment",Able to swallow and retain orally-administered medication and does not have any clinically significant gastrointestinal abnormalities that may alter absorption such as malabsorption syndrome or major resection of the stomach or bowels,"['Able' 'to' 'swallow' 'and' 'retain' 'orally-administered' 'medication'
 'and' 'does' 'not' 'have' 'any' 'clinically' 'significant'
 'gastrointestinal' 'abnormalities' 'that' 'may' 'alter' 'absorption'
 'such' 'as' 'malabsorption' 'syndrome' 'or' 'major' 'resection' 'of'
 'the' 'stomach' 'or' 'bowels']","[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 2. 2.
 0. 1. 1. 1. 1. 1. 1. 1.]"
NCT02070549,"1:4:chronic_disease,38:60:treatment,195:205:chronic_disease,224:250:treatment","HIV-positive patients on combination antiretroviral therapy are ineligible because of the potential for pharmacokinetic interactions; in addition, these patients are at increased risk of lethal infections when treated with marrow-suppressive therapy; appropriate studies will be undertaken in patients receiving combination antiretroviral therapy when indicated","['HIV-positive' 'patients' 'on' 'combination' 'antiretroviral' 'therapy'
 'are' 'ineligible' 'because' 'of' 'the' 'potential' 'for'
 'pharmacokinetic' 'interactions' ';' 'in' 'addition' ',' 'these'
 'patients' 'are' 'at' 'increased' 'risk' 'of' 'lethal' 'infections'
 'when' 'treated' 'with' 'marrow-suppressive' 'therapy' ';' 'appropriate'
 'studies' 'will' 'be' 'undertaken' 'in' 'patients' 'receiving'
 'combination' 'antiretroviral' 'therapy' 'when' 'indicated']","[2. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 2. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02070549,"15:32:cancer,34:51:cancer,68:76:cancer,102:117:treatment","Patients with pancreatic cancer, colorectal cancer, and BRAF V600E melanoma patients who have failed BRAF inhibitors are allowed to enroll in the moderate and severe cohorts provided the patients: 1) sign a separate consent form which outlines the extremely limited activity observed in prior studies, and 2) are consented to the study by a protocol-specified designee who is not their longitudinal oncologist","['Patients' 'with' 'pancreatic' 'cancer' ',' 'colorectal' 'cancer' ','
 'and' 'BRAF' 'V600E' 'melanoma' 'patients' 'who' 'have' 'failed' 'BRAF'
 'inhibitors' 'are' 'allowed' 'to' 'enroll' 'in' 'the' 'moderate' 'and'
 'severe' 'cohorts' 'provided' 'the' 'patients' ':' '1' ')' 'sign' 'a'
 'separate' 'consent' 'form' 'which' 'outlines' 'the' 'extremely'
 'limited' 'activity' 'observed' 'in' 'prior' 'studies' ',' 'and' '2' ')'
 'are' 'consented' 'to' 'the' 'study' 'by' 'a' 'protocol-specified'
 'designee' 'who' 'is' 'not' 'their' 'longitudinal' 'oncologist']","[0. 0. 3. 3. 0. 3. 3. 0. 0. 1. 1. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02070549,"1:54:treatment,63:74:treatment,76:85:treatment,87:96:treatment,144:158:treatment","multikinase antiangiogenic tyrosine kinase inhibitors such as regorafenib, sorafenib, sunitinib, etc. whose primary mechanism of action is not RAF inhibition","['multikinase' 'antiangiogenic' 'tyrosine' 'kinase' 'inhibitors' 'such'
 'as' 'regorafenib' ',' 'sorafenib' ',' 'sunitinib' ',' 'etc' '.' 'whose'
 'primary' 'mechanism' 'of' 'action' 'is' 'not' 'RAF' 'inhibition']",[1. 1. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02068092,"18:31:cancer,,105:114:chronic_disease,122:140:treatment",Elevated risk of breast cancer as defined by at least one of the following categories and have declined tamoxifen and/or raloxifene therapy,"['Elevated' 'risk' 'of' 'breast' 'cancer' 'as' 'defined' 'by' 'at' 'least'
 'one' 'of' 'the' 'following' 'categories' 'and' 'have' 'declined'
 'tamoxifen' 'and/or' 'raloxifene' 'therapy']",[0. 0. 0. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 1. 1.]
NCT02068092,"20:30:cancer,34:59:cancer,64:87:cancer",adequately treated basal cell or squamous cell skin cancer and in situ cervical cancer,"['adequately' 'treated' 'basal' 'cell' 'or' 'squamous' 'cell' 'skin'
 'cancer' 'and' 'in' 'situ' 'cervical' 'cancer']",[0. 0. 3. 3. 0. 3. 3. 3. 3. 0. 3. 3. 3. 3.]
NCT02067975,"16:44:treatment,46:75:treatment,77:85:treatment,91:107:treatment","Treatment with monoamine oxidase inhibitors, migraine headache medications (triptans) and dextromethorphan","['Treatment' 'with' 'monoamine' 'oxidase' 'inhibitors' ',' 'migraine'
 'headache' 'medications' '(' 'triptans' ')' 'and' 'dextromethorphan']",[0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1.]
NCT02064673,"12:32:chronic_disease,36:46:chronic_disease,51:70:chronic_disease","history of gallbladder problems or gallstones, or biliary obstruction","['history' 'of' 'gallbladder' 'problems' 'or' 'gallstones' ',' 'or'
 'biliary' 'obstruction']",[0. 0. 2. 2. 0. 2. 0. 0. 2. 2.]
NCT02064296,"13:25:chronic_disease,43:56:chronic_disease,79:117:chronic_disease,119:144:chronic_disease,149:179:chronic_disease","Do not have fibromyalgia or an associated pain disorder, including: migraine, temporomandibular joint disorder (TMJ), chronic pelvic pain (CPP), or chronic fatigue syndrome (CFS)","['Do' 'not' 'have' 'fibromyalgia' 'or' 'an' 'associated' 'pain' 'disorder'
 ',' 'including' ':' 'migraine' ',' 'temporomandibular' 'joint' 'disorder'
 '(' 'TMJ' ')' ',' 'chronic' 'pelvic' 'pain' '(' 'CPP' ')' ',' 'or'
 'chronic' 'fatigue' 'syndrome' '(' 'CFS' ')']","[0. 0. 0. 2. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 2. 2. 2. 2. 0. 0. 0. 2. 2. 2.
 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02064296,"1:22:treatment,52:55:chronic_disease,56:60:chronic_disease,68:79:treatment,81:98:treatment,100:109:treatment,112:127:treatment,180:191:chronic_disease,213:222:treatment","Stimulant medications, such as those used to treat ADD/ADHD (e.g., amphetamine/ dextroamphetamine [Adderall®], methylphenidate, dextroamphetamine), or the fatigue associated with sleep apnea or shift work (e.g., modafinil)","['Stimulant' 'medications' ',' 'such' 'as' 'those' 'used' 'to' 'treat'
 'ADD/ADHD' '(' 'e.g.' ',' 'amphetamine/' 'dextroamphetamine' '['
 'Adderall®' ']' ',' 'methylphenidate' ',' 'dextroamphetamine' ')' ','
 'or' 'the' 'fatigue' 'associated' 'with' 'sleep' 'apnea' 'or' 'shift'
 'work' '(' 'e.g.' ',' 'modafinil' ')']","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1.]"
NCT02064036,"21:32:chronic_disease,60:81:treatment,85:88:treatment,","Clinically negative lymph nodes as established by imaging (pelvic ± abdominal CT or MRI), (but not by nodal sampling, or dissection) within 90 days prior to registration","['Clinically' 'negative' 'lymph' 'nodes' 'as' 'established' 'by' 'imaging'
 '(' 'pelvic' '±' 'abdominal' 'CT' 'or' 'MRI' ')' ',' '(' 'but' 'not' 'by'
 'nodal' 'sampling' ',' 'or' 'dissection' ')' 'within' '90' 'days' 'prior'
 'to' 'registration']","[0. 0. 2. 2. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02064036,"1:38:treatment,21:38:treatment,43:58:cancer,",Prior pharmacologic androgen ablation for prostate cancer is allowed only if the onset of androgen ablation is ≤ 60 days prior to the date of registration,"['Prior' 'pharmacologic' 'androgen' 'ablation' 'for' 'prostate' 'cancer'
 'is' 'allowed' 'only' 'if' 'the' 'onset' 'of' 'androgen' 'ablation' 'is'
 '≤' '60' 'days' 'prior' 'to' 'the' 'date' 'of' 'registration']","[1. 1. 1. 1. 0. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
NCT02063438,"26:35:treatment,53:64:treatment,72:82:treatment,84:94:treatment","Patients requiring other incisions in addition to a thoracotomy (i.e., Laparotomy, sternotomy","['Patients' 'requiring' 'other' 'incisions' 'in' 'addition' 'to' 'a'
 'thoracotomy' '(' 'i.e.' ',' 'Laparotomy' ',' 'sternotomy']",[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1.]
NCT02061553,"12:34:chronic_disease,43:56:chronic_disease,58:83:chronic_disease,104:120:chronic_disease","History of serious mental illness such as schizophrenia, schizo-affective disorder, or well-documented bipolar disorder","['History' 'of' 'serious' 'mental' 'illness' 'such' 'as' 'schizophrenia'
 ',' 'schizo-affective' 'disorder' ',' 'or' 'well-documented' 'bipolar'
 'disorder']",[0. 0. 2. 2. 2. 0. 0. 2. 0. 2. 2. 0. 0. 0. 2. 2.]
NCT02061293,"14:36:chronic_disease,38:51:chronic_disease,53:77:chronic_disease,79:95:chronic_disease,105:129:chronic_disease,139:169:chronic_disease","Exclusionary psychiatric conditions (schizophrenia, schizoaffective disorder, bipolar disorder, current major depressive episode, current post-traumatic stress disorder, current suicidality or history of medically serious suicide attempt)","['Exclusionary' 'psychiatric' 'conditions' '(' 'schizophrenia' ','
 'schizoaffective' 'disorder' ',' 'bipolar' 'disorder' ',' 'current'
 'major' 'depressive' 'episode' ',' 'current' 'post-traumatic' 'stress'
 'disorder' ',' 'current' 'suicidality' 'or' 'history' 'of' 'medically'
 'serious' 'suicide' 'attempt' ')']","[0. 2. 2. 0. 2. 0. 2. 2. 0. 2. 2. 0. 0. 2. 2. 2. 0. 0. 2. 2. 2. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02061293,"9:12:treatment,46:54:chronic_disease,56:77:chronic_disease","Serious ECG abnormalities (e.g., evidence of ischemia, myocardial infarction)","['Serious' 'ECG' 'abnormalities' '(' 'e.g.' ',' 'evidence' 'of' 'ischemia'
 ',' 'myocardial' 'infarction' ')']",[0. 1. 0. 0. 0. 0. 0. 0. 2. 0. 2. 2. 0.]
NCT02058095,"15:35:chronic_disease,59:87:chronic_disease,113:124:chronic_disease,140:158:chronic_disease","Patients with retinitis pigmentosa, previous diagnosis of nonischemic optic neuropathy, untreated proliferative retinopathy or unexplained visual disturbance","['Patients' 'with' 'retinitis' 'pigmentosa' ',' 'previous' 'diagnosis'
 'of' 'nonischemic' 'optic' 'neuropathy' ',' 'untreated' 'proliferative'
 'retinopathy' 'or' 'unexplained' 'visual' 'disturbance']",[0. 0. 2. 2. 0. 0. 0. 0. 2. 2. 2. 0. 0. 0. 2. 0. 0. 2. 2.]
NCT02057133,"13:22:treatment,25:36:treatment,58:82:treatment,123:155:treatment,160:178:chronic_disease","For Part B (LY2835219 + anastrozole): Except for ongoing therapy with anastrozole, the participant must not have received prior systemic endocrine therapy for metastatic disease","['For' 'Part' 'B' '(' 'LY2835219' '+' 'anastrozole' ')' ':' 'Except' 'for'
 'ongoing' 'therapy' 'with' 'anastrozole' ',' 'the' 'participant' 'must'
 'not' 'have' 'received' 'prior' 'systemic' 'endocrine' 'therapy' 'for'
 'metastatic' 'disease']","[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1.
 1. 1. 0. 2. 2.]"
NCT02057133,"13:22:treatment,,25:36:treatment,84:104:treatment,109:127:cancer,157:181:treatment",For Part F (LY2835219 + trastuzumab):The participant must have received at least 1 chemotherapy regimen for metastatic disease and may be receiving ongoing therapy with trastuzumab,"['For' 'Part' 'F' '(' 'LY2835219' '+' 'trastuzumab' ')' ':' 'The'
 'participant' 'must' 'have' 'received' 'at' 'least' '1' 'chemotherapy'
 'regimen' 'for' 'metastatic' 'disease' 'and' 'may' 'be' 'receiving'
 'ongoing' 'therapy' 'with' 'trastuzumab']","[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 3. 3. 0. 0.
 0. 0. 0. 1. 1. 1.]"
NCT02057133,"13:44:treatment,27:44:treatment,37:44:treatment,,160:202:treatment,211:222:treatment,226:236:treatment,277:295:cancer",For Part I (abemaciclib + endocrine therapy): The participant must have demonstrated evidence of disease progression on a Cyclin Dependent Kinase 4 (CDK4) and Cyclin Dependent Kinase 6 (CDK6) inhibitor (either palbociclib or ribociclib) plus endocrine therapy for advanced or metastatic disease as the most recent therapy immediately preceding study entry,"['For' 'Part' 'I' '(' 'abemaciclib' '+' 'endocrine' 'therapy' ')' ':'
 'The' 'participant' 'must' 'have' 'demonstrated' 'evidence' 'of'
 'disease' 'progression' 'on' 'a' 'Cyclin' 'Dependent' 'Kinase' '4' '('
 'CDK4' ')' 'and' 'Cyclin' 'Dependent' 'Kinase' '6' '(' 'CDK6' ')'
 'inhibitor' '(' 'either' 'palbociclib' 'or' 'ribociclib' ')' 'plus'
 'endocrine' 'therapy' 'for' 'advanced' 'or' 'metastatic' 'disease' 'as'
 'the' 'most' 'recent' 'therapy' 'immediately' 'preceding' 'study' 'entry']","[0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.
 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02057133,"23:41:treatment,46:59:cancer,71:83:treatment,76:83:treatment,85:97:treatment,99:112:treatment,118:141:treatment,177:196:treatment,,223:246:treatment,,262:288:treatment,308:321:treatment,","Have discontinued all previous therapies for breast cancer (including chemotherapy, radiotherapy, immunotherapy, and investigational therapy), except for ongoing corresponding combination therapy, for at least 21 days for myelosuppressive agents or 14 days for nonmyelosuppressive agents prior to receiving study drug(s), and recovered from the acute effects of therapy (until the toxicity resolves to either baseline or at least Grade 1)","['Have' 'discontinued' 'all' 'previous' 'therapies' 'for' 'breast'
 'cancer' '(' 'including' 'chemotherapy' ',' 'radiotherapy' ','
 'immunotherapy' ',' 'and' 'investigational' 'therapy' ')' ',' 'except'
 'for' 'ongoing' 'corresponding' 'combination' 'therapy' ',' 'for' 'at'
 'least' '21' 'days' 'for' 'myelosuppressive' 'agents' 'or' '14' 'days'
 'for' 'nonmyelosuppressive' 'agents' 'prior' 'to' 'receiving' 'study'
 'drug' '(' 's' ')' ',' 'and' 'recovered' 'from' 'the' 'acute' 'effects'
 'of' 'therapy' '(' 'until' 'the' 'toxicity' 'resolves' 'to' 'either'
 'baseline' 'or' 'at' 'least' 'Grade' '1' ')']","[0. 0. 0. 1. 1. 0. 3. 3. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0.
 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]"
NCT02056873,"4:14:treatment,53:67:treatment,117:129:treatment","If medication trials resulted in discontinuation of TS medications, the subject must be stabilized for 3 months off TS medicines","['If' 'medication' 'trials' 'resulted' 'in' 'discontinuation' 'of' 'TS'
 'medications' ',' 'the' 'subject' 'must' 'be' 'stabilized' 'for' '3'
 'months' 'off' 'TS' 'medicines']",[0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02056873,"12:22:treatment,,,,294:305:treatment,,323:331:treatment,333:344:treatment,,363:375:treatment,,","TS must be medication refractory. Criteria to determine if medication refractory is the exact criteria stated by Mink et. al TSA DBS Guidelines published in 2006: Subjects must have been treated by a psychiatrist or neurologist experienced in TS with therapeutic doses of either 1-4 mg/day of haloperidol or 2-8 mg/day of pimozide, risperidone (1-3 mg/day), and aripiprazole (2.5-5 mg/day)","['TS' 'must' 'be' 'medication' 'refractory' '.' 'Criteria' 'to'
 'determine' 'if' 'medication' 'refractory' 'is' 'the' 'exact' 'criteria'
 'stated' 'by' 'Mink' 'et' '.' 'al' 'TSA' 'DBS' 'Guidelines' 'published'
 'in' '2006' ':' 'Subjects' 'must' 'have' 'been' 'treated' 'by' 'a'
 'psychiatrist' 'or' 'neurologist' 'experienced' 'in' 'TS' 'with'
 'therapeutic' 'doses' 'of' 'either' '1-4' 'mg/day' 'of' 'haloperidol'
 'or' '2-8' 'mg/day' 'of' 'pimozide' ',' 'risperidone' '(' '1-3' 'mg/day'
 ')' ',' 'and' 'aripiprazole' '(' '2.5-5' 'mg/day' ')']","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]"
NCT02053909,"22:51:treatment,57:65:treatment,67:77:treatment,81:92:treatment,94:110:treatment,112:139:chronic_disease,141:144:chronic_disease,145:147:chronic_disease","Anticipated need for postoperative anticoagulation with coumadin, dabigatran or rivaroxaban (mechanical valve, chronic atrial fibrillation, DVT/PE)","['Anticipated' 'need' 'for' 'postoperative' 'anticoagulation' 'with'
 'coumadin' ',' 'dabigatran' 'or' 'rivaroxaban' '(' 'mechanical' 'valve'
 ',' 'chronic' 'atrial' 'fibrillation' ',' 'DVT/PE' ')']",[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 2. 2. 2. 0. 2. 0.]
NCT02053246,"18:47:treatment,49:58:treatment,60:70:treatment,75:84:treatment","Current use of a third generation beta-blocker (nebivolol, carvedilol, or labetalol)","['Current' 'use' 'of' 'a' 'third' 'generation' 'beta-blocker' '('
 'nebivolol' ',' 'carvedilol' ',' 'or' 'labetalol' ')']",[0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0.]
NCT02050347,"16:21:cancer,44:48:treatment,67:77:cancer,81:84:cancer",Group A: CD19+ B-ALL undergoing allogeneic HSCT or Group B: CD19+ B cell CLL or NHL undergoing allogeneic HSCT,"['Group' 'A' ':' 'CD19+' 'B-ALL' 'undergoing' 'allogeneic' 'HSCT' 'or'
 'Group' 'B' ':' 'CD19+' 'B' 'cell' 'CLL' 'or' 'NHL' 'undergoing'
 'allogeneic' 'HSCT']",[0. 0. 0. 0. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0.]
NCT02050113,"4:12:chronic_disease,16:31:chronic_disease,62:90:chronic_disease",No systemic or local infection that may increase the risk of endovascular graft infection,"['No' 'systemic' 'or' 'local' 'infection' 'that' 'may' 'increase' 'the'
 'risk' 'of' 'endovascular' 'graft' 'infection']",[0. 2. 0. 2. 2. 0. 0. 0. 0. 0. 0. 2. 2. 2.]
NCT02050113,"13:30:chronic_disease,32:42:chronic_disease,47:60:chronic_disease","Significant occlusive disease, tortuosity, or calcification that would prevent endovascular access","['Significant' 'occlusive' 'disease' ',' 'tortuosity' ',' 'or'
 'calcification' 'that' 'would' 'prevent' 'endovascular' 'access']",[0. 2. 2. 0. 2. 0. 0. 2. 0. 0. 0. 0. 0.]
NCT02048722,"12:31:treatment,33:45:treatment,47:54:treatment,56:69:treatment,71:87:treatment,92:110:treatment,140:151:treatment","Concurrent anti-cancer therapy (chemotherapy, surgery, immunotherapy, biologic therapy, or tumor embolization) other than study treatment (regorafenib)","['Concurrent' 'anti-cancer' 'therapy' '(' 'chemotherapy' ',' 'surgery' ','
 'immunotherapy' ',' 'biologic' 'therapy' ',' 'or' 'tumor' 'embolization'
 ')' 'other' 'than' 'study' 'treatment' '(' 'regorafenib' ')']",[0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0.]
NCT02048722,"18:62:chronic_disease,92:118:chronic_disease,144:161:treatment",Known history of human immunodeficiency virus (HIV) infection or current chronic or active hepatitis B or C infection requiring treatment with antiviral therapy,"['Known' 'history' 'of' 'human' 'immunodeficiency' 'virus' '(' 'HIV' ')'
 'infection' 'or' 'current' 'chronic' 'or' 'active' 'hepatitis' 'B' 'or'
 'C' 'infection' 'requiring' 'treatment' 'with' 'antiviral' 'therapy']","[0. 0. 0. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 0. 0. 0. 1.
 1.]"
NCT02048722,"1:55:treatment,63:71:treatment,81:89:treatment,94:105:treatment","Therapeutic anticoagulation with Vitamin-K antagonists (e.g., warfarin) or with heparins and heparinoids","['Therapeutic' 'anticoagulation' 'with' 'Vitamin-K' 'antagonists' '('
 'e.g.' ',' 'warfarin' ')' 'or' 'with' 'heparins' 'and' 'heparinoids']",[1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1.]
NCT02048722,"38:40:treatment,38:44:treatment,88:96:treatment,106:125:treatment,154:174:treatment","infrequent bleeding or elevations in PT-INR have been reported in some subjects taking warfarin while on regorafenib therapy; therefore, subjects taking concomitant warfarin should be monitored regularly for changes in PT, PT-INR or clinical bleeding episodes","['infrequent' 'bleeding' 'or' 'elevations' 'in' 'PT-INR' 'have' 'been'
 'reported' 'in' 'some' 'subjects' 'taking' 'warfarin' 'while' 'on'
 'regorafenib' 'therapy' ';' 'therefore' ',' 'subjects' 'taking'
 'concomitant' 'warfarin' 'should' 'be' 'monitored' 'regularly' 'for'
 'changes' 'in' 'PT' ',' 'PT-INR' 'or' 'clinical' 'bleeding' 'episodes']","[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02048371,",44:49:treatment,50:52:treatment,53:61:treatment",At least one site of measurable disease on x-ray/CT/MRI scan as defined by RECIST,"['At' 'least' 'one' 'site' 'of' 'measurable' 'disease' 'on' 'x-ray/CT/MRI'
 'scan' 'as' 'defined' 'by' 'RECIST']",[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.]
NCT02048371,"15:45:chronic_disease,96:114:treatment,107:114:treatment,118:125:treatment,138:185:cancer,",Patients with central nervous system disease are eligible for enrollment if they have received prior radiotherapy or surgery to sites of CNS (central nervous system) metastatic disease and are without evidence of clinical progression for at least 12 weeks after therapy,"['Patients' 'with' 'central' 'nervous' 'system' 'disease' 'are' 'eligible'
 'for' 'enrollment' 'if' 'they' 'have' 'received' 'prior' 'radiotherapy'
 'or' 'surgery' 'to' 'sites' 'of' 'CNS' '(' 'central' 'nervous' 'system'
 ')' 'metastatic' 'disease' 'and' 'are' 'without' 'evidence' 'of'
 'clinical' 'progression' 'for' 'at' 'least' '12' 'weeks' 'after'
 'therapy']","[0. 0. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 3. 3. 3.
 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]"
NCT02047721,"12:40:chronic_disease,42:59:chronic_disease,61:86:chronic_disease,98:113:chronic_disease,115:128:chronic_disease,130:145:chronic_disease","history of cardiovascular disease (CVD), diabetes mellitus, uncontrolled hypertension, untreated thyroid disease, renal disease, hepatic disease, or any other medical condition affecting weight or energy metabolism","['history' 'of' 'cardiovascular' 'disease' '(' 'CVD' ')' ',' 'diabetes'
 'mellitus' ',' 'uncontrolled' 'hypertension' ',' 'untreated' 'thyroid'
 'disease' ',' 'renal' 'disease' ',' 'hepatic' 'disease' ',' 'or' 'any'
 'other' 'medical' 'condition' 'affecting' 'weight' 'or' 'energy'
 'metabolism']","[0. 0. 2. 2. 2. 0. 0. 0. 2. 2. 0. 2. 2. 0. 0. 2. 2. 0. 2. 2. 0. 2. 2. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02047474,"4:19:treatment,21:33:treatment,35:53:treatment,58:70:treatment,87:104:cancer","No prior treatment (chemotherapy, biological therapy, or radiotherapy) for resectable pancreatic cancer","['No' 'prior' 'treatment' '(' 'chemotherapy' ',' 'biological' 'therapy'
 ',' 'or' 'radiotherapy' ')' 'for' 'resectable' 'pancreatic' 'cancer']",[0. 1. 1. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 3. 3.]
NCT02047474,"1:33:cancer,35:61:cancer,66:96:cancer","basal cell carcinoma of the skin, cervical carcinoma in situ, or non-metastatic prostate cancer","['basal' 'cell' 'carcinoma' 'of' 'the' 'skin' ',' 'cervical' 'carcinoma'
 'in' 'situ' ',' 'or' 'non-metastatic' 'prostate' 'cancer']",[3. 3. 3. 3. 3. 3. 0. 3. 3. 3. 3. 0. 0. 3. 3. 3.]
NCT02044120,"13:26:cancer,44:48:treatment,52:58:treatment",Evidence of Ewing sarcoma translocation by FISH or RT-PCR,"['Evidence' 'of' 'Ewing' 'sarcoma' 'translocation' 'by' 'FISH' 'or'
 'RT-PCR']",[0. 0. 3. 3. 0. 0. 1. 0. 1.]
