ID,tags,text,tokens,ner_tags
NCT01802346,"44:61:cancer,63:75:treatment,103:114:treatment,106:114:treatment,129:147:treatment","Subjects do not need to have measurable or evaluable disease; chemotherapy may be administered in the neoadjuvant, adjuvant, or metastatic setting","['Subjects' 'do' 'not' 'need' 'to' 'have' 'measurable' 'or' 'evaluable'
 'disease' ';' 'chemotherapy' 'may' 'be' 'administered' 'in' 'the'
 'neoadjuvant' ',' 'adjuvant' ',' 'or' 'metastatic' 'setting']",[0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
NCT01799538,"1:42:treatment,44:69:treatment,73:109:treatment,113:156:treatment,","Treatment with monoaminoxidase inhibitors, tricyclic antidepressants or Beta-adrenergic receptor antagonists or long acting anticholinergic bronchodilators who are unable to be discontinued for at least seven days before enrollment","['Treatment' 'with' 'monoaminoxidase' 'inhibitors' ',' 'tricyclic'
 'antidepressants' 'or' 'Beta-adrenergic' 'receptor' 'antagonists' 'or'
 'long' 'acting' 'anticholinergic' 'bronchodilators' 'who' 'are' 'unable'
 'to' 'be' 'discontinued' 'for' 'at' 'least' 'seven' 'days' 'before'
 'enrollment']","[1. 1. 1. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"
NCT01795573,"1:4:cancer,,,,100:119:treatment,,,,,298:315:treatment,349:359:cancer,364:378:treatment,386:406:treatment","CLL: Absence of constitutional symptoms attributable to CLL; No lymph nodes >1.5 cm in diameter on computed tomography; No hepatomegaly or splenomegaly by computed tomography; Absolute neutrophil count >1500/microL; Platelet count >100,000/microL; No clonal lymphocytes in the peripheral blood by immunophenotyping; Bone marrow with no evidence of clonal CLL (by flow cytometry and/or immunohistochemistry","['CLL' ':' 'Absence' 'of' 'constitutional' 'symptoms' 'attributable' 'to'
 'CLL' ';' 'No' 'lymph' 'nodes' '>' '1.5' 'cm' 'in' 'diameter' 'on'
 'computed' 'tomography' ';' 'No' 'hepatomegaly' 'or' 'splenomegaly' 'by'
 'computed' 'tomography' ';' 'Absolute' 'neutrophil' 'count' '>'
 '1500/microL' ';' 'Platelet' 'count' '>' '100,000/microL' ';' 'No'
 'clonal' 'lymphocytes' 'in' 'the' 'peripheral' 'blood' 'by'
 'immunophenotyping' ';' 'Bone' 'marrow' 'with' 'no' 'evidence' 'of'
 'clonal' 'CLL' '(' 'by' 'flow' 'cytometry' 'and/or'
 'immunohistochemistry']","[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1.]"
NCT01795573,"1:18:chronic_disease,31:39:treatment,43:49:treatment",Hepatitis B and C negative by serology or RT-PCR,['Hepatitis' 'B' 'and' 'C' 'negative' 'by' 'serology' 'or' 'RT-PCR'],[2. 2. 2. 2. 0. 0. 1. 0. 1.]
NCT01795573,"77:80:treatment,77:94:cancer,77:95:cancer,104:113:treatment,263:265:treatment,321:352:treatment,334:352:treatment,445:465:treatment","NHL: No clinical evidence of disease or disease-related symptoms; Typically FDG-avid lymphomas: a post-treatment residual mass of any size is permitted as long as it is PET negative; Variably FDG-avid lymphoma/FDG avidity unknown: all lymph nodes normal size by CT; Spleen and liver non-palpable and without nodules; If pretreatment bone marrow biopsy was positive, repeat bone marrow biopsy must be negative; if morphologically indeterminate, immunohistochemistry should be negative If pretreatment bone marrow biopsy was positive, repeat bone marrow biopsy must be negative; if morphologically indeterminate, immunohistochemistry should be negative","['NHL' ':' 'No' 'clinical' 'evidence' 'of' 'disease' 'or'
 'disease-related' 'symptoms' ';' 'Typically' 'FDG-avid' 'lymphomas' ':'
 'a' 'post-treatment' 'residual' 'mass' 'of' 'any' 'size' 'is' 'permitted'
 'as' 'long' 'as' 'it' 'is' 'PET' 'negative' ';' 'Variably' 'FDG-avid'
 'lymphoma/FDG' 'avidity' 'unknown' ':' 'all' 'lymph' 'nodes' 'normal'
 'size' 'by' 'CT' ';' 'Spleen' 'and' 'liver' 'non-palpable' 'and'
 'without' 'nodules' ';' 'If' 'pretreatment' 'bone' 'marrow' 'biopsy'
 'was' 'positive' ',' 'repeat' 'bone' 'marrow' 'biopsy' 'must' 'be'
 'negative' ';' 'if' 'morphologically' 'indeterminate' ','
 'immunohistochemistry' 'should' 'be' 'negative' 'If' 'pretreatment'
 'bone' 'marrow' 'biopsy' 'was' 'positive' ',' 'repeat' 'bone' 'marrow'
 'biopsy' 'must' 'be' 'negative' ';' 'if' 'morphologically'
 'indeterminate' ',' 'immunohistochemistry' 'should' 'be' 'negative']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
NCT01794793,",8:21:treatment,32:92:treatment,97:111:treatment,,145:160:treatment",Female sterilization (have had surgical bilateral oophorectomy with or without hysterectomy) or tubal ligation at least six weeks before taking study treatment,"['Female' 'sterilization' '(' 'have' 'had' 'surgical' 'bilateral'
 'oophorectomy' 'with' 'or' 'without' 'hysterectomy' ')' 'or' 'tubal'
 'ligation' 'at' 'least' 'six' 'weeks' 'before' 'taking' 'study'
 'treatment']",[0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT01794559,"12:22:treatment,24:43:cancer,45:69:chronic_disease,92:108:chronic_disease,110:126:chronic_disease,128:141:chronic_disease,143:168:chronic_disease,170:178:chronic_disease,180:198:chronic_disease,203:243:chronic_disease,255:273:treatment,","History of craniotomy, cerebral metastases, cerebrovascular accident, current diagnosis of seizure disorder, bipolar disorder, schizophrenia, schizo-affective disorder, dementia, mental retardation, or major depression with psychotic features, or use of depot neuroleptics in the last 12 months","['History' 'of' 'craniotomy' ',' 'cerebral' 'metastases' ','
 'cerebrovascular' 'accident' ',' 'current' 'diagnosis' 'of' 'seizure'
 'disorder' ',' 'bipolar' 'disorder' ',' 'schizophrenia' ','
 'schizo-affective' 'disorder' ',' 'dementia' ',' 'mental' 'retardation'
 ',' 'or' 'major' 'depression' 'with' 'psychotic' 'features' ',' 'or'
 'use' 'of' 'depot' 'neuroleptics' 'in' 'the' 'last' '12' 'months']","[0. 0. 1. 0. 3. 3. 0. 2. 2. 0. 0. 0. 0. 2. 2. 0. 2. 2. 0. 2. 0. 2. 2. 0.
 2. 0. 2. 2. 0. 0. 2. 2. 2. 2. 2. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]"
NCT01793519,",,,71:80:treatment,93:103:treatment,105:115:treatment,120:130:treatment,,170:182:treatment,184:202:treatment,204:217:treatment,219:230:treatment,232:243:treatment,245:257:treatment,259:271:treatment,279:292:treatment,,,,,,,","In sustained clinical remission for the last 6 months while receiving treatment with either etanercept, infliximab, or adalimumab, and greater than or equal to 1 DMARD (methotrexate, hydroxychloroquine, sulfasalazine, leflunomide, minocycline, cyclosporine, azathioprine, gold, penicillamine). DAS28 should be less than 2.6 on each visit over the preceding 6 months, with at least one visit 2-4 months before enrollment. If there is no visit 6 months before enrollment, the nearest visit in the 6-12 month period before enrollment should be considered and have a DAS28 less than 2.6","['In' 'sustained' 'clinical' 'remission' 'for' 'the' 'last' '6' 'months'
 'while' 'receiving' 'treatment' 'with' 'either' 'etanercept' ','
 'infliximab' ',' 'or' 'adalimumab' ',' 'and' 'greater' 'than' 'or'
 'equal' 'to' '1' 'DMARD' '(' 'methotrexate' ',' 'hydroxychloroquine' ','
 'sulfasalazine' ',' 'leflunomide' ',' 'minocycline' ',' 'cyclosporine'
 ',' 'azathioprine' ',' 'gold' ',' 'penicillamine' ')' '.' 'DAS28'
 'should' 'be' 'less' 'than' '2.6' 'on' 'each' 'visit' 'over' 'the'
 'preceding' '6' 'months' ',' 'with' 'at' 'least' 'one' 'visit' '2-4'
 'months' 'before' 'enrollment' '.' 'If' 'there' 'is' 'no' 'visit' '6'
 'months' 'before' 'enrollment' ',' 'the' 'nearest' 'visit' 'in' 'the'
 '6-12' 'month' 'period' 'before' 'enrollment' 'should' 'be' 'considered'
 'and' 'have' 'a' 'DAS28' 'less' 'than' '2.6']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT01791543,"10:46:chronic_disease,50:79:treatment,85:96:treatment",Definite protruding left ventricular thrombus on pre-ablation echocardiography when LV ablation is required,"['Definite' 'protruding' 'left' 'ventricular' 'thrombus' 'on'
 'pre-ablation' 'echocardiography' 'when' 'LV' 'ablation' 'is' 'required']",[0. 2. 2. 2. 2. 0. 1. 1. 0. 1. 1. 0. 0.]
NCT01791543,"7:34:treatment,63:84:chronic_disease,86:94:chronic_disease","prior antiarrhythmic drug therapy has failed due to recurrent ventricular arrythmia, toxicity, or intolerance","['prior' 'antiarrhythmic' 'drug' 'therapy' 'has' 'failed' 'due' 'to'
 'recurrent' 'ventricular' 'arrythmia' ',' 'toxicity' ',' 'or'
 'intolerance']",[0. 1. 1. 1. 0. 0. 0. 0. 0. 2. 2. 0. 2. 0. 0. 0.]
NCT01787487,"30:56:chronic_disease,58:103:chronic_disease,108:161:chronic_disease,172:179:treatment","Patients with a diagnosis of primary myelofibrosis (PM), post polycythemia vera myelofibrosis (PPV MF), or post essential thrombocythemia myelofibrosis (PET MF) requiring therapy, including those previously treated and relapsed or refractory, or if newly diagnosed, with intermediate or high risk according to International Working Group (IWG-MRT) criteria","['Patients' 'with' 'a' 'diagnosis' 'of' 'primary' 'myelofibrosis' '(' 'PM'
 ')' ',' 'post' 'polycythemia' 'vera' 'myelofibrosis' '(' 'PPV' 'MF' ')'
 ',' 'or' 'post' 'essential' 'thrombocythemia' 'myelofibrosis' '(' 'PET'
 'MF' ')' 'requiring' 'therapy' ',' 'including' 'those' 'previously'
 'treated' 'and' 'relapsed' 'or' 'refractory' ',' 'or' 'if' 'newly'
 'diagnosed' ',' 'with' 'intermediate' 'or' 'high' 'risk' 'according' 'to'
 'International' 'Working' 'Group' '(' 'IWG-MRT' ')' 'criteria']","[0. 0. 0. 0. 0. 2. 2. 2. 0. 0. 0. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT01787409,"25:30:cancer,34:69:cancer,99:131:treatment,133:142:treatment,143:159:treatment,161:186:treatment,188:207:treatment","Newly diagnosed de-novo DLBCL or primary mediastinal B-cell lymphoma that will be treated with an anthracycline-containing regimen (rituximab-cyclophosphamide, doxorubicin hydrochloride, prednisone [R-CHOP] or equivalent)","['Newly' 'diagnosed' 'de-novo' 'DLBCL' 'or' 'primary' 'mediastinal'
 'B-cell' 'lymphoma' 'that' 'will' 'be' 'treated' 'with' 'an'
 'anthracycline-containing' 'regimen' '(' 'rituximab-cyclophosphamide' ','
 'doxorubicin' 'hydrochloride' ',' 'prednisone' '[' 'R-CHOP' ']' 'or'
 'equivalent' ')']","[0. 0. 0. 3. 0. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1.
 1. 0. 0. 0. 0. 0.]"
NCT01782599,"30:53:chronic_disease,55:68:chronic_disease,70:94:chronic_disease,96:112:chronic_disease,114:133:chronic_disease","lifetime DSM-IV diagnosis of organic mental disorder, schizophrenia, schizoaffective disorder, bipolar disorder, delusional disorder","['lifetime' 'DSM-IV' 'diagnosis' 'of' 'organic' 'mental' 'disorder' ','
 'schizophrenia' ',' 'schizoaffective' 'disorder' ',' 'bipolar' 'disorder'
 ',' 'delusional' 'disorder']",[0. 0. 0. 0. 2. 2. 2. 0. 2. 0. 2. 2. 0. 2. 2. 0. 2. 2.]
NCT01774019,"30:42:cancer,54:71:cancer,73:102:cancer,113:134:cancer","Biliary strictures caused by malignancies other than pancreatic cancer, distal CBD cholangiocarcinoma and other periampullary cancers","['Biliary' 'strictures' 'caused' 'by' 'malignancies' 'other' 'than'
 'pancreatic' 'cancer' ',' 'distal' 'CBD' 'cholangiocarcinoma' 'and'
 'other' 'periampullary' 'cancers']",[0. 0. 0. 0. 3. 0. 0. 3. 3. 0. 3. 3. 3. 0. 0. 3. 3.]
NCT01773707,"28:43:chronic_disease,45:49:chronic_disease,51:63:chronic_disease,68:93:chronic_disease,103:114:cancer,116:126:cancer,131:147:chronic_disease","These include pre-existing cardiac disease, COPD, neurological, or blood count abnormalities (such as lymphopenia, leukopenia, or thrombocytopenia)","['These' 'include' 'pre-existing' 'cardiac' 'disease' ',' 'COPD' ','
 'neurological' ',' 'or' 'blood' 'count' 'abnormalities' '(' 'such' 'as'
 'lymphopenia' ',' 'leukopenia' ',' 'or' 'thrombocytopenia' ')']",[0. 0. 0. 2. 2. 0. 2. 0. 2. 0. 0. 2. 2. 2. 0. 0. 0. 3. 0. 3. 0. 0. 2. 0.]
NCT01772329,"21:32:treatment,34:37:treatment,41:57:treatment",undergoing standard primary TKR; THR or Shoulder Surgery,"['undergoing' 'standard' 'primary' 'TKR' ';' 'THR' 'or' 'Shoulder'
 'Surgery']",[0. 0. 1. 1. 0. 1. 0. 1. 1.]
NCT01760863,"27:75:treatment,187:210:treatment,246:262:treatment",Adult patients undergoing 2-stage revision arthroplasty of the knee or hip with the causative organism(s) identified using tissue culture and/or joint fluid analysis that is amenable to oral antibiotic therapy. Patients must be able to tolerate oral antibiotics and agree to participate in the study,"['Adult' 'patients' 'undergoing' '2-stage' 'revision' 'arthroplasty' 'of'
 'the' 'knee' 'or' 'hip' 'with' 'the' 'causative' 'organism' '(' 's' ')'
 'identified' 'using' 'tissue' 'culture' 'and/or' 'joint' 'fluid'
 'analysis' 'that' 'is' 'amenable' 'to' 'oral' 'antibiotic' 'therapy' '.'
 'Patients' 'must' 'be' 'able' 'to' 'tolerate' 'oral' 'antibiotics' 'and'
 'agree' 'to' 'participate' 'in' 'the' 'study']","[0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]"
NCT01760655,"28:69:treatment,81:84:chronic_disease,107:128:treatment,147:168:treatment","Examples are patients with previous treatment with radiation therapy precluding TBI, or a past history of myeloablative therapy, precluding a 2nd myeloablative regimen","['Examples' 'are' 'patients' 'with' 'previous' 'treatment' 'with'
 'radiation' 'therapy' 'precluding' 'TBI' ',' 'or' 'a' 'past' 'history'
 'of' 'myeloablative' 'therapy' ',' 'precluding' 'a' '2nd' 'myeloablative'
 'regimen']","[0. 0. 0. 0. 1. 1. 1. 1. 1. 0. 2. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
 0.]"
NCT01760655,"35:45:cancer,62:73:cancer,93:108:treatment","Patients with evidence of another malignancy, exclusive of a skin cancer that requires only local treatment, should not be enrolled on this protocol","['Patients' 'with' 'evidence' 'of' 'another' 'malignancy' ',' 'exclusive'
 'of' 'a' 'skin' 'cancer' 'that' 'requires' 'only' 'local' 'treatment' ','
 'should' 'not' 'be' 'enrolled' 'on' 'this' 'protocol']","[0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 3. 3. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0.
 0.]"
NCT01760005,"13:23:treatment,25:39:treatment,41:64:treatment","Presence of pacemakers, aneurysm clips, artificial heart valves, ear implants, or foreign metal objects in the eyes, skin or body which would preclude MRI scan","['Presence' 'of' 'pacemakers' ',' 'aneurysm' 'clips' ',' 'artificial'
 'heart' 'valves' ',' 'ear' 'implants' ',' 'or' 'foreign' 'metal'
 'objects' 'in' 'the' 'eyes' ',' 'skin' 'or' 'body' 'which' 'would'
 'preclude' 'MRI' 'scan']","[0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
NCT01757418,"25:44:chronic_disease,46:48:chronic_disease,52:76:chronic_disease",Documented diagnosis of sickle cell disease (SS or S-β thalassemia genotype),"['Documented' 'diagnosis' 'of' 'sickle' 'cell' 'disease' '(' 'SS' 'or'
 'S-β' 'thalassemia' 'genotype' ')']",[0. 0. 0. 2. 2. 2. 0. 2. 0. 2. 2. 2. 0.]
NCT01754857,"7:14:treatment,20:29:treatment,67:95:chronic_disease","Prior therapy with rituximab is permitted, even in the setting of rituximab-refractory disease","['Prior' 'therapy' 'with' 'rituximab' 'is' 'permitted' ',' 'even' 'in'
 'the' 'setting' 'of' 'rituximab-refractory' 'disease']",[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT01750567,"12:28:chronic_disease,44:50:chronic_disease,54:58:chronic_disease",Ongoing or active infection concerning for sepsis or SIRS,"['Ongoing' 'or' 'active' 'infection' 'concerning' 'for' 'sepsis' 'or'
 'SIRS']",[0. 0. 2. 2. 0. 0. 2. 0. 2.]
NCT01743950,"1:25:cancer,33:57:cancer,61:84:cancer",active second malignancy unless non-melanoma skin cancer or cervical cancer in situ,"['active' 'second' 'malignancy' 'unless' 'non-melanoma' 'skin' 'cancer'
 'or' 'cervical' 'cancer' 'in' 'situ']",[3. 3. 3. 0. 3. 3. 3. 0. 3. 3. 3. 3.]
NCT01742299,",32:63:treatment,80:92:treatment,,151:160:treatment",Female sterilization (have had surgical bilateral oophorectomy with or without hysterectomy) or tubal ligation at least six weeks before taking study treatment,"['Female' 'sterilization' '(' 'have' 'had' 'surgical' 'bilateral'
 'oophorectomy' 'with' 'or' 'without' 'hysterectomy' ')' 'or' 'tubal'
 'ligation' 'at' 'least' 'six' 'weeks' 'before' 'taking' 'study'
 'treatment']",[0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
NCT01737502,"41:52:cancer,54:62:cancer,64:90:cancer,94:116:cancer","Histologic or cytologic confirmation of lung cancer (squamous, ras-mutated adenocarcinoma or small cell lung cancer)","['Histologic' 'or' 'cytologic' 'confirmation' 'of' 'lung' 'cancer' '('
 'squamous' ',' 'ras-mutated' 'adenocarcinoma' 'or' 'small' 'cell' 'lung'
 'cancer' ')']",[0. 0. 0. 0. 0. 3. 3. 0. 3. 0. 3. 3. 0. 3. 3. 3. 3. 0.]
NCT01734512,",,12:27:treatment,79:87:treatment,111:122:treatment,",INR ≤1.5. (Anticoagulation is allowed if target INR ≤ 1.5 on a stable dose of warfarin or on a stable dose of LMW heparin for >2 weeks at time of randomization),"['INR' '≤1.5' '.' '(' 'Anticoagulation' 'is' 'allowed' 'if' 'target' 'INR'
 '≤' '1.5' 'on' 'a' 'stable' 'dose' 'of' 'warfarin' 'or' 'on' 'a' 'stable'
 'dose' 'of' 'LMW' 'heparin' 'for' '>' '2' 'weeks' 'at' 'time' 'of'
 'randomization' ')']","[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT01734512,"43:53:allergy_name,63:73:allergy_name,80:89:allergy_name,91:103:allergy_name","Patients with a known hypersensitivity to everolimus or other rapamycins (e.g. sirolimus, temsirolimus)","['Patients' 'with' 'a' 'known' 'hypersensitivity' 'to' 'everolimus' 'or'
 'other' 'rapamycins' '(' 'e.g' '.' 'sirolimus' ',' 'temsirolimus' ')']",[0. 0. 0. 0. 0. 0. 4. 0. 0. 4. 0. 0. 0. 4. 0. 4. 0.]
NCT01730937,"64:83:chronic_disease,210:212:treatment,216:219:treatment,244:247:cancer,","For patients whose CURRENT disease is vascular only: enhancing vascular thrombosis (involving portal vein, IVC and/or hepatic vein) demonstrating early arterial enhancement and delayed washout on multi-phasic CT or MRI in a patient with known HCC (diagnosed previously <720 days) using the above criteria","['For' 'patients' 'whose' 'CURRENT' 'disease' 'is' 'vascular' 'only' ':'
 'enhancing' 'vascular' 'thrombosis' '(' 'involving' 'portal' 'vein' ','
 'IVC' 'and/or' 'hepatic' 'vein' ')' 'demonstrating' 'early' 'arterial'
 'enhancement' 'and' 'delayed' 'washout' 'on' 'multi-phasic' 'CT' 'or'
 'MRI' 'in' 'a' 'patient' 'with' 'known' 'HCC' '(' 'diagnosed'
 'previously' '<' '720' 'days' ')' 'using' 'the' 'above' 'criteria']","[0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT01730937,"18:21:chronic_disease,69:78:treatment,84:128:treatment,,","patients who are HIV positive are eligible, provided they are under treatment with highly active antiretroviral therapy (HAART) and have a CD4 count ≥ (350) cells/microliter, and no known detectable viral load, at the time of study entry","['patients' 'who' 'are' 'HIV' 'positive' 'are' 'eligible' ',' 'provided'
 'they' 'are' 'under' 'treatment' 'with' 'highly' 'active'
 'antiretroviral' 'therapy' '(' 'HAART' ')' 'and' 'have' 'a' 'CD4' 'count'
 '≥' '(' '350' ')' 'cells/microliter' ',' 'and' 'no' 'known' 'detectable'
 'viral' 'load' ',' 'at' 'the' 'time' 'of' 'study' 'entry']","[0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT01730118,"8:22:chronic_disease,24:33:chronic_disease,37:53:chronic_disease,64:73:treatment","Active systemic viral, bacterial or fungal infection requiring treatment","['Active' 'systemic' 'viral' ',' 'bacterial' 'or' 'fungal' 'infection'
 'requiring' 'treatment']",[0. 2. 2. 0. 2. 0. 2. 2. 0. 1.]
NCT01730118,"10:36:treatment,39:62:treatment,68:89:treatment,92:130:treatment,141:164:treatment","Naive to trastuzumab (Herceptin(TM)), pertuzumab (Perjeta(TM)) and lapatinib (Tykerb(TM)), ado-trastuzumab emtansine (Kadcyla(TM)) or other HER2-directed therapies","['Naive' 'to' 'trastuzumab' '(' 'Herceptin' '(' 'TM' ')' ')' ','
 'pertuzumab' '(' 'Perjeta' '(' 'TM' ')' ')' 'and' 'lapatinib' '('
 'Tykerb' '(' 'TM' ')' ')' ',' 'ado-trastuzumab' 'emtansine' '(' 'Kadcyla'
 '(' 'TM' ')' ')' 'or' 'other' 'HER2-directed' 'therapies']","[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.
 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1.]"
NCT01730118,"26:53:chronic_disease,105:114:treatment,142:170:treatment",Patients with inadequate bilateral peripheral venous or central venous catheter access for the required apheresis to allow generation of the autologous AdHER2 DC vaccine product,"['Patients' 'with' 'inadequate' 'bilateral' 'peripheral' 'venous' 'or'
 'central' 'venous' 'catheter' 'access' 'for' 'the' 'required' 'apheresis'
 'to' 'allow' 'generation' 'of' 'the' 'autologous' 'AdHER2' 'DC' 'vaccine'
 'product']","[0. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1.
 0.]"
NCT01730118,"27:36:treatment,40:60:treatment,91:104:cancer","Stable, concurrent use of tamoxifen or aromatase inhibitors for hormone receptor positive breast cancer are allowed","['Stable' ',' 'concurrent' 'use' 'of' 'tamoxifen' 'or' 'aromatase'
 'inhibitors' 'for' 'hormone' 'receptor' 'positive' 'breast' 'cancer'
 'are' 'allowed']",[0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 3. 3. 0. 0.]
NCT01722240,"1:16:chronic_disease,44:60:treatment,82:94:treatment",Type 1 Diabetes on continuous subcutaneous insulin infusion (CSII; also known as insulin pump),"['Type' '1' 'Diabetes' 'on' 'continuous' 'subcutaneous' 'insulin'
 'infusion' '(' 'CSII' ';' 'also' 'known' 'as' 'insulin' 'pump' ')']",[2. 2. 2. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01720147,"14:16:chronic_disease,27:35:treatment,39:56:treatment",Diagnosis of FA proven by DEB test or molecular testing,"['Diagnosis' 'of' 'FA' 'proven' 'by' 'DEB' 'test' 'or' 'molecular'
 'testing']",[0. 0. 2. 0. 0. 1. 1. 0. 1. 1.]
